flim_year,ceremony_year,ceremony,category,nominee,film,winner
1997,1998,70,DIRECTING,Atom Egoyan,The Sweet Hereafter,FALSE
1997,1998,70,DIRECTING,James Cameron,Titanic,TRUE
1997,1998,70,BEST PICTURE,"James L. Brooks, Bridget Johnson and Kristi Zea, Producers",As Good as It Gets,FALSE
1997,1998,70,BEST PICTURE,"Uberto Pasolini, Producer",The Full Monty,FALSE
1997,1998,70,BEST PICTURE,"Lawrence Bender, Producer",Good Will Hunting,FALSE
1997,1998,70,BEST PICTURE,"Arnon Milchan, Curtis Hanson and Michael Nathanson, Producers",L.A. Confidential,FALSE
1997,1998,70,BEST PICTURE,"James Cameron and Jon Landau, Producers",Titanic,TRUE
1997,1998,70,WRITING (Screenplay Based on Material Previously Produced or Published),Paul Attanasio,Donnie Brasco,FALSE
1997,1998,70,WRITING (Screenplay Based on Material Previously Produced or Published),"Brian Helgeland, Curtis Hanson",L.A. Confidential,TRUE
1997,1998,70,WRITING (Screenplay Based on Material Previously Produced or Published),Atom Egoyan,The Sweet Hereafter,FALSE
1997,1998,70,WRITING (Screenplay Based on Material Previously Produced or Published),"Hilary Henkin, David Mamet",Wag the Dog,FALSE
1997,1998,70,WRITING (Screenplay Based on Material Previously Produced or Published),Hossein Amini,The Wings of the Dove,FALSE
1997,1998,70,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Mark Andrus, James L. Brooks;  Story by Mark Andrus",As Good as It Gets,FALSE
1997,1998,70,WRITING (Screenplay Written Directly for the Screen),Paul Thomas Anderson,Boogie Nights,FALSE
1997,1998,70,WRITING (Screenplay Written Directly for the Screen),Woody Allen,Deconstructing Harry,FALSE
1997,1998,70,WRITING (Screenplay Written Directly for the Screen),Simon Beaufoy,The Full Monty,FALSE
1997,1998,70,WRITING (Screenplay Written Directly for the Screen),"Ben Affleck, Matt Damon",Good Will Hunting,TRUE
1998,1999,71,ACTOR IN A LEADING ROLE,Roberto Benigni,Life Is Beautiful,TRUE
1998,1999,71,ACTOR IN A LEADING ROLE,Tom Hanks,Saving Private Ryan,FALSE
1998,1999,71,ACTOR IN A LEADING ROLE,Ian McKellen,Gods and Monsters,FALSE
1998,1999,71,ACTOR IN A LEADING ROLE,Nick Nolte,Affliction,FALSE
1998,1999,71,ACTOR IN A LEADING ROLE,Edward Norton,American History X,FALSE
1998,1999,71,ACTOR IN A SUPPORTING ROLE,James Coburn,Affliction,TRUE
1998,1999,71,ACTOR IN A SUPPORTING ROLE,Robert Duvall,A Civil Action,FALSE
1998,1999,71,ACTOR IN A SUPPORTING ROLE,Ed Harris,The Truman Show,FALSE
1998,1999,71,ACTOR IN A SUPPORTING ROLE,Geoffrey Rush,Shakespeare in Love,FALSE
1998,1999,71,ACTOR IN A SUPPORTING ROLE,Billy Bob Thornton,A Simple Plan,FALSE
1998,1999,71,ACTRESS IN A LEADING ROLE,Cate Blanchett,Elizabeth,FALSE
1998,1999,71,ACTRESS IN A LEADING ROLE,Fernanda Montenegro,Central Station,FALSE
1998,1999,71,ACTRESS IN A LEADING ROLE,Gwyneth Paltrow,Shakespeare in Love,TRUE
1998,1999,71,ACTRESS IN A LEADING ROLE,Meryl Streep,One True Thing,FALSE
1998,1999,71,ACTRESS IN A LEADING ROLE,Emily Watson,Hilary and Jackie,FALSE
1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Kathy Bates,Primary Colors,FALSE
1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Brenda Blethyn,Little Voice,FALSE
1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Judi Dench,Shakespeare in Love,TRUE
1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Rachel Griffiths,Hilary and Jackie,FALSE
1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Lynn Redgrave,Gods and Monsters,FALSE
1998,1999,71,DIRECTING,Roberto Benigni,Life Is Beautiful,FALSE
1998,1999,71,DIRECTING,Steven Spielberg,Saving Private Ryan,TRUE
1998,1999,71,DIRECTING,John Madden,Shakespeare in Love,FALSE
1998,1999,71,DIRECTING,Terrence Malick,The Thin Red Line,FALSE
1998,1999,71,DIRECTING,Peter Weir,The Truman Show,FALSE
1998,1999,71,BEST PICTURE,"Alison Owen, Eric Fellner and Tim Bevan, Producers",Elizabeth,FALSE
1998,1999,71,BEST PICTURE,"Elda Ferri and Gianluigi Braschi, Producers",Life Is Beautiful,FALSE
1998,1999,71,BEST PICTURE,"Steven Spielberg, Ian Bryce, Mark Gordon and Gary Levinsohn, Producers",Saving Private Ryan,FALSE
1998,1999,71,BEST PICTURE,"David Parfitt, Donna Gigliotti, Harvey Weinstein, Edward Zwick and Marc Norman, Producers",Shakespeare in Love,TRUE
1998,1999,71,BEST PICTURE,"Robert Michael Geisler, John Roberdeau and Grant Hill, Producers",The Thin Red Line,FALSE
1998,1999,71,WRITING (Screenplay Based on Material Previously Produced or Published),Bill Condon,Gods and Monsters,TRUE
1998,1999,71,WRITING (Screenplay Based on Material Previously Produced or Published),Scott Frank,Out of Sight,FALSE
1998,1999,71,WRITING (Screenplay Based on Material Previously Produced or Published),Elaine May,Primary Colors,FALSE
1998,1999,71,WRITING (Screenplay Based on Material Previously Produced or Published),Scott B. Smith,A Simple Plan,FALSE
1998,1999,71,WRITING (Screenplay Based on Material Previously Produced or Published),Terrence Malick,The Thin Red Line,FALSE
1998,1999,71,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Warren Beatty, Jeremy Pikser;  Story by Warren Beatty",Bulworth,FALSE
1998,1999,71,WRITING (Screenplay Written Directly for the Screen),"Vincenzo Cerami, Roberto Benigni",Life Is Beautiful,FALSE
1998,1999,71,WRITING (Screenplay Written Directly for the Screen),Robert Rodat,Saving Private Ryan,FALSE
1998,1999,71,WRITING (Screenplay Written Directly for the Screen),"Marc Norman, Tom Stoppard",Shakespeare in Love,TRUE
1998,1999,71,WRITING (Screenplay Written Directly for the Screen),Andrew Niccol,The Truman Show,FALSE
1999,2000,72,ACTOR IN A LEADING ROLE,Russell Crowe,The Insider,FALSE
1999,2000,72,ACTOR IN A LEADING ROLE,Richard Farnsworth,The Straight Story,FALSE
1999,2000,72,ACTOR IN A LEADING ROLE,Sean Penn,Sweet and Lowdown,FALSE
1999,2000,72,ACTOR IN A LEADING ROLE,Kevin Spacey,American Beauty,TRUE
1999,2000,72,ACTOR IN A LEADING ROLE,Denzel Washington,The Hurricane,FALSE
1999,2000,72,ACTOR IN A SUPPORTING ROLE,Michael Caine,The Cider House Rules,TRUE
1999,2000,72,ACTOR IN A SUPPORTING ROLE,Tom Cruise,Magnolia,FALSE
1999,2000,72,ACTOR IN A SUPPORTING ROLE,Michael Clarke Duncan,The Green Mile,FALSE
1999,2000,72,ACTOR IN A SUPPORTING ROLE,Jude Law,The Talented Mr. Ripley,FALSE
1999,2000,72,ACTOR IN A SUPPORTING ROLE,Haley Joel Osment,The Sixth Sense,FALSE
1999,2000,72,ACTRESS IN A LEADING ROLE,Annette Bening,American Beauty,FALSE
1999,2000,72,ACTRESS IN A LEADING ROLE,Janet McTeer,Tumbleweeds,FALSE
1999,2000,72,ACTRESS IN A LEADING ROLE,Julianne Moore,The End of the Affair,FALSE
1999,2000,72,ACTRESS IN A LEADING ROLE,Meryl Streep,Music of the Heart,FALSE
1999,2000,72,ACTRESS IN A LEADING ROLE,Hilary Swank,Boys Don't Cry,TRUE
1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Toni Collette,The Sixth Sense,FALSE
1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Angelina Jolie,"Girl, Interrupted",TRUE
1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Catherine Keener,Being John Malkovich,FALSE
1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Samantha Morton,Sweet and Lowdown,FALSE
1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Chloe Sevigny,Boys Don't Cry,FALSE
1999,2000,72,DIRECTING,Sam Mendes,American Beauty,TRUE
1999,2000,72,DIRECTING,Spike Jonze,Being John Malkovich,FALSE
1999,2000,72,DIRECTING,Lasse Hallstrom,The Cider House Rules,FALSE
1999,2000,72,DIRECTING,Michael Mann,The Insider,FALSE
1999,2000,72,DIRECTING,M. Night Shyamalan,The Sixth Sense,FALSE
1999,2000,72,BEST PICTURE,"Bruce Cohen and Dan Jinks, Producers",American Beauty,TRUE
1999,2000,72,BEST PICTURE,"Richard N. Gladstein, Producer",The Cider House Rules,FALSE
1999,2000,72,BEST PICTURE,"David Valdes and Frank Darabont, Producers",The Green Mile,FALSE
1999,2000,72,BEST PICTURE,"Michael Mann and Pieter Jan Brugge, Producers",The Insider,FALSE
1999,2000,72,BEST PICTURE,"Frank Marshall, Kathleen Kennedy and Barry Mendel, Producers",The Sixth Sense,FALSE
1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),John Irving,The Cider House Rules,TRUE
1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),"Alexander Payne, Jim Taylor",Election,FALSE
1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),Frank Darabont,The Green Mile,FALSE
1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),"Eric Roth, Michael Mann",The Insider,FALSE
1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),Anthony Minghella,The Talented Mr. Ripley,FALSE
1999,2000,72,WRITING (Screenplay Written Directly for the Screen),Alan Ball,American Beauty,TRUE
1999,2000,72,WRITING (Screenplay Written Directly for the Screen),Charlie Kaufman,Being John Malkovich,FALSE
1999,2000,72,WRITING (Screenplay Written Directly for the Screen),Paul Thomas Anderson,Magnolia,FALSE
1999,2000,72,WRITING (Screenplay Written Directly for the Screen),M. Night Shyamalan,The Sixth Sense,FALSE
1999,2000,72,WRITING (Screenplay Written Directly for the Screen),Mike Leigh,Topsy-Turvy,FALSE
2000,2001,73,ACTOR IN A LEADING ROLE,Javier Bardem,Before Night Falls,FALSE
2000,2001,73,ACTOR IN A LEADING ROLE,Russell Crowe,Gladiator,TRUE
2000,2001,73,ACTOR IN A LEADING ROLE,Tom Hanks,Cast Away,FALSE
2000,2001,73,ACTOR IN A LEADING ROLE,Ed Harris,Pollock,FALSE
2000,2001,73,ACTOR IN A LEADING ROLE,Geoffrey Rush,Quills,FALSE
2000,2001,73,ACTOR IN A SUPPORTING ROLE,Jeff Bridges,The Contender,FALSE
2000,2001,73,ACTOR IN A SUPPORTING ROLE,Willem Dafoe,Shadow of the Vampire,FALSE
2000,2001,73,ACTOR IN A SUPPORTING ROLE,Benicio Del Toro,Traffic,TRUE
2000,2001,73,ACTOR IN A SUPPORTING ROLE,Albert Finney,Erin Brockovich,FALSE
2000,2001,73,ACTOR IN A SUPPORTING ROLE,Joaquin Phoenix,Gladiator,FALSE
2000,2001,73,ACTRESS IN A LEADING ROLE,Joan Allen,The Contender,FALSE
2000,2001,73,ACTRESS IN A LEADING ROLE,Juliette Binoche,Chocolat,FALSE
2000,2001,73,ACTRESS IN A LEADING ROLE,Ellen Burstyn,Requiem for a Dream,FALSE
2000,2001,73,ACTRESS IN A LEADING ROLE,Laura Linney,You Can Count on Me,FALSE
2000,2001,73,ACTRESS IN A LEADING ROLE,Julia Roberts,Erin Brockovich,TRUE
2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Judi Dench,Chocolat,FALSE
2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Marcia Gay Harden,Pollock,TRUE
2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Kate Hudson,Almost Famous,FALSE
2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,Almost Famous,FALSE
2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Julie Walters,Billy Elliot,FALSE
2000,2001,73,DIRECTING,Stephen Daldry,Billy Elliot,FALSE
2000,2001,73,DIRECTING,Ang Lee,"Crouching Tiger, Hidden Dragon",FALSE
2000,2001,73,DIRECTING,Steven Soderbergh,Erin Brockovich,FALSE
2000,2001,73,DIRECTING,Ridley Scott,Gladiator,FALSE
2000,2001,73,DIRECTING,Steven Soderbergh,Traffic,TRUE
2000,2001,73,BEST PICTURE,"David Brown, Kit Golden and Leslie Holleran, Producers",Chocolat,FALSE
2000,2001,73,BEST PICTURE,"Bill Kong, Hsu Li Kong and Ang Lee, Producers","Crouching Tiger, Hidden Dragon",FALSE
2000,2001,73,BEST PICTURE,"Danny DeVito, Michael Shamberg and Stacey Sher, Producers",Erin Brockovich,FALSE
2000,2001,73,BEST PICTURE,"Douglas Wick, David Franzoni and Branko Lustig, Producers",Gladiator,TRUE
2000,2001,73,BEST PICTURE,"Edward Zwick, Marshall Herskovitz and Laura Bickford, Producers",Traffic,FALSE
2000,2001,73,WRITING (Screenplay Based on Material Previously Produced or Published),Screenplay by Robert Nelson Jacobs,Chocolat,FALSE
2000,2001,73,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Wang Hui Ling and James Schamus and Tsai Kuo Jung,"Crouching Tiger, Hidden Dragon",FALSE
2000,2001,73,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Ethan Coen & Joel Coen,"O Brother, Where Art Thou?",FALSE
2000,2001,73,WRITING (Screenplay Based on Material Previously Produced or Published),Screenplay by Stephen Gaghan,Traffic,TRUE
2000,2001,73,WRITING (Screenplay Based on Material Previously Produced or Published),Screenplay by Steve Kloves,Wonder Boys,FALSE
2000,2001,73,WRITING (Screenplay Written Directly for the Screen),Written by Cameron Crowe,Almost Famous,TRUE
2000,2001,73,WRITING (Screenplay Written Directly for the Screen),Written by Lee Hall,Billy Elliot,FALSE
2000,2001,73,WRITING (Screenplay Written Directly for the Screen),Written by Susannah Grant,Erin Brockovich,FALSE
2000,2001,73,WRITING (Screenplay Written Directly for the Screen),Screenplay by David Franzoni and John Logan and William Nicholson;  Story by David Franzoni,Gladiator,FALSE
2000,2001,73,WRITING (Screenplay Written Directly for the Screen),Written by Kenneth Lonergan,You Can Count on Me,FALSE
2001,2002,74,ACTOR IN A LEADING ROLE,Russell Crowe,A Beautiful Mind,FALSE
2001,2002,74,ACTOR IN A LEADING ROLE,Sean Penn,I Am Sam,FALSE
2001,2002,74,ACTOR IN A LEADING ROLE,Will Smith,Ali,FALSE
2001,2002,74,ACTOR IN A LEADING ROLE,Denzel Washington,Training Day,TRUE
2001,2002,74,ACTOR IN A LEADING ROLE,Tom Wilkinson,In the Bedroom,FALSE
2001,2002,74,ACTOR IN A SUPPORTING ROLE,Jim Broadbent,Iris,TRUE
2001,2002,74,ACTOR IN A SUPPORTING ROLE,Ethan Hawke,Training Day,FALSE
2001,2002,74,ACTOR IN A SUPPORTING ROLE,Ben Kingsley,Sexy Beast,FALSE
2001,2002,74,ACTOR IN A SUPPORTING ROLE,Ian McKellen,The Lord of the Rings: The Fellowship of the Ring,FALSE
2001,2002,74,ACTOR IN A SUPPORTING ROLE,Jon Voight,Ali,FALSE
2001,2002,74,ACTRESS IN A LEADING ROLE,Halle Berry,Monster's Ball,TRUE
2001,2002,74,ACTRESS IN A LEADING ROLE,Judi Dench,Iris,FALSE
2001,2002,74,ACTRESS IN A LEADING ROLE,Nicole Kidman,Moulin Rouge,FALSE
2001,2002,74,ACTRESS IN A LEADING ROLE,Sissy Spacek,In the Bedroom,FALSE
2001,2002,74,ACTRESS IN A LEADING ROLE,Renee Zellweger,Bridget Jones's Diary,FALSE
2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Jennifer Connelly,A Beautiful Mind,TRUE
2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Helen Mirren,Gosford Park,FALSE
2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Maggie Smith,Gosford Park,FALSE
2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,In the Bedroom,FALSE
2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Kate Winslet,Iris,FALSE
2001,2002,74,DIRECTING,Ron Howard,A Beautiful Mind,TRUE
2001,2002,74,DIRECTING,Ridley Scott,Black Hawk Down,FALSE
2001,2002,74,DIRECTING,Robert Altman,Gosford Park,FALSE
2001,2002,74,DIRECTING,Peter Jackson,The Lord of the Rings: The Fellowship of the Ring,FALSE
2001,2002,74,DIRECTING,David Lynch,Mulholland Drive,FALSE
2001,2002,74,BEST PICTURE,"Brian Grazer and Ron Howard, Producers",A Beautiful Mind,TRUE
2001,2002,74,BEST PICTURE,"Robert Altman, Bob Balaban and David Levy, Producers",Gosford Park,FALSE
2001,2002,74,BEST PICTURE,"Graham Leader, Ross Katz and Todd Field, Producers",In the Bedroom,FALSE
2001,2002,74,BEST PICTURE,"Peter Jackson, Fran Walsh and Barrie M. Osborne, Producers",The Lord of the Rings: The Fellowship of the Ring,FALSE
2001,2002,74,BEST PICTURE,"Martin Brown, Baz Luhrmann and Fred Baron, Producers",Moulin Rouge,FALSE
2001,2002,74,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Akiva Goldsman,A Beautiful Mind,TRUE
2001,2002,74,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Daniel Clowes & Terry Zwigoff,Ghost World,FALSE
2001,2002,74,WRITING (Screenplay Based on Material Previously Produced or Published),Screenplay by Rob Festinger and Todd Field,In the Bedroom,FALSE
2001,2002,74,WRITING (Screenplay Based on Material Previously Produced or Published),"Screenplay by Fran Walsh, Philippa Boyens, Peter Jackson",The Lord of the Rings: The Fellowship of the Ring,FALSE
2001,2002,74,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Ted Elliott & Terry Rossio and Joe Stillman and Roger S.H. Schulman,Shrek,FALSE
2001,2002,74,WRITING (Screenplay Written Directly for the Screen),Screenplay by Guillaume Laurant and Jean-Pierre Jeunet; Dialogue by Guillaume Laurant,Amelie,FALSE
2001,2002,74,WRITING (Screenplay Written Directly for the Screen),Written by Julian Fellowes,Gosford Park,TRUE
2001,2002,74,WRITING (Screenplay Written Directly for the Screen),Screenplay by Christopher Nolan; Story by Jonathan Nolan,Memento,FALSE
2001,2002,74,WRITING (Screenplay Written Directly for the Screen),Written by Milo Addica & Will Rokos,Monster's Ball,FALSE
2001,2002,74,WRITING (Screenplay Written Directly for the Screen),Written by Wes Anderson & Owen Wilson,The Royal Tenenbaums,FALSE
2002,2003,75,ACTOR IN A LEADING ROLE,Adrien Brody,The Pianist,TRUE
2002,2003,75,ACTOR IN A LEADING ROLE,Nicolas Cage,Adaptation,FALSE
2002,2003,75,ACTOR IN A LEADING ROLE,Michael Caine,The Quiet American,FALSE
2002,2003,75,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,Gangs of New York,FALSE
2002,2003,75,ACTOR IN A LEADING ROLE,Jack Nicholson,About Schmidt,FALSE
2002,2003,75,ACTOR IN A SUPPORTING ROLE,Chris Cooper,Adaptation,TRUE
2002,2003,75,ACTOR IN A SUPPORTING ROLE,Ed Harris,The Hours,FALSE
2002,2003,75,ACTOR IN A SUPPORTING ROLE,Paul Newman,Road to Perdition,FALSE
2002,2003,75,ACTOR IN A SUPPORTING ROLE,John C. Reilly,Chicago,FALSE
2002,2003,75,ACTOR IN A SUPPORTING ROLE,Christopher Walken,Catch Me If You Can,FALSE
2002,2003,75,ACTRESS IN A LEADING ROLE,Salma Hayek,Frida,FALSE
2002,2003,75,ACTRESS IN A LEADING ROLE,Nicole Kidman,The Hours,TRUE
2002,2003,75,ACTRESS IN A LEADING ROLE,Diane Lane,Unfaithful,FALSE
2002,2003,75,ACTRESS IN A LEADING ROLE,Julianne Moore,Far from Heaven,FALSE
2002,2003,75,ACTRESS IN A LEADING ROLE,Renee Zellweger,Chicago,FALSE
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Kathy Bates,About Schmidt,FALSE
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Julianne Moore,The Hours,FALSE
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Queen Latifah,Chicago,FALSE
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,Adaptation,FALSE
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Catherine Zeta-Jones,Chicago,TRUE
2002,2003,75,DIRECTING,Rob Marshall,Chicago,FALSE
2002,2003,75,DIRECTING,Martin Scorsese,Gangs of New York,FALSE
2002,2003,75,DIRECTING,Stephen Daldry,The Hours,FALSE
2002,2003,75,DIRECTING,Roman Polanski,The Pianist,TRUE
2002,2003,75,DIRECTING,Pedro Almodovar,Talk to Her,FALSE
2002,2003,75,BEST PICTURE,"Martin Richards, Producer",Chicago,TRUE
2002,2003,75,BEST PICTURE,"Alberto Grimaldi and Harvey Weinstein, Producers",Gangs of New York,FALSE
2002,2003,75,BEST PICTURE,"Scott Rudin and Robert Fox, Producers",The Hours,FALSE
2002,2003,75,BEST PICTURE,"Barrie M. Osborne, Fran Walsh and Peter Jackson, Producers",The Lord of the Rings: The Two Towers,FALSE
2002,2003,75,BEST PICTURE,"Roman Polanski, Robert Benmussa and Alain Sarde, Producers",The Pianist,FALSE
2002,2003,75,WRITING (Adapted Screenplay),Screenplay by Peter Hedges and Chris Weitz & Paul Weitz,About a Boy,FALSE
2002,2003,75,WRITING (Adapted Screenplay),Screenplay by Charlie Kaufman and Donald Kaufman,Adaptation,FALSE
2002,2003,75,WRITING (Adapted Screenplay),Screenplay by Bill Condon,Chicago,FALSE
2002,2003,75,WRITING (Adapted Screenplay),Screenplay by David Hare,The Hours,FALSE
2002,2003,75,WRITING (Adapted Screenplay),Screenplay by Ronald Harwood,The Pianist,TRUE
2002,2003,75,WRITING (Original Screenplay),Written by Todd Haynes,Far from Heaven,FALSE
2002,2003,75,WRITING (Original Screenplay),Screenplay by Jay Cocks and Steve Zaillian and Kenneth Lonergan; Story by Jay Cocks,Gangs of New York,FALSE
2002,2003,75,WRITING (Original Screenplay),Written by Nia Vardalos,My Big Fat Greek Wedding,FALSE
2002,2003,75,WRITING (Original Screenplay),Written by Pedro Almodovar,Talk to Her,TRUE
2002,2003,75,WRITING (Original Screenplay),Written by Carlos Cuaron and Alfonso Cuaron,Y Tu Mama Tambien,FALSE
2003,2004,76,ACTOR IN A LEADING ROLE,Johnny Depp,Pirates of the Caribbean: The Curse of the Black Pearl,FALSE
2003,2004,76,ACTOR IN A LEADING ROLE,Ben Kingsley,House of Sand and Fog,FALSE
2003,2004,76,ACTOR IN A LEADING ROLE,Jude Law,Cold Mountain,FALSE
2003,2004,76,ACTOR IN A LEADING ROLE,Bill Murray,Lost in Translation,FALSE
2003,2004,76,ACTOR IN A LEADING ROLE,Sean Penn,Mystic River,TRUE
2003,2004,76,ACTOR IN A SUPPORTING ROLE,Alec Baldwin,The Cooler,FALSE
2003,2004,76,ACTOR IN A SUPPORTING ROLE,Benicio Del Toro,21 Grams,FALSE
2003,2004,76,ACTOR IN A SUPPORTING ROLE,Djimon Hounsou,In America,FALSE
2003,2004,76,ACTOR IN A SUPPORTING ROLE,Tim Robbins,Mystic River,TRUE
2003,2004,76,ACTOR IN A SUPPORTING ROLE,Ken Watanabe,The Last Samurai,FALSE
2003,2004,76,ACTRESS IN A LEADING ROLE,Keisha Castle-Hughes,Whale Rider,FALSE
2003,2004,76,ACTRESS IN A LEADING ROLE,Diane Keaton,Something's Gotta Give,FALSE
2003,2004,76,ACTRESS IN A LEADING ROLE,Samantha Morton,In America,FALSE
2003,2004,76,ACTRESS IN A LEADING ROLE,Charlize Theron,Monster,TRUE
2003,2004,76,ACTRESS IN A LEADING ROLE,Naomi Watts,21 Grams,FALSE
2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Shohreh Aghdashloo,House of Sand and Fog,FALSE
2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Patricia Clarkson,Pieces of April,FALSE
2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Marcia Gay Harden,Mystic River,FALSE
2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Holly Hunter,Thirteen,FALSE
2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Renee Zellweger,Cold Mountain,TRUE
2003,2004,76,DIRECTING,Fernando Meirelles,City of God,FALSE
2003,2004,76,DIRECTING,Peter Jackson,The Lord of the Rings: The Return of the King,TRUE
2003,2004,76,DIRECTING,Sofia Coppola,Lost in Translation,FALSE
2003,2004,76,DIRECTING,Peter Weir,Master and Commander: The Far Side of the World,FALSE
2003,2004,76,DIRECTING,Clint Eastwood,Mystic River,FALSE
2003,2004,76,BEST PICTURE,"Barrie M. Osborne, Peter Jackson and Fran Walsh, Producers",The Lord of the Rings: The Return of the King,TRUE
2003,2004,76,BEST PICTURE,"Ross Katz and Sofia Coppola, Producers",Lost in Translation,FALSE
2003,2004,76,BEST PICTURE,"Samuel Goldwyn, Jr., Peter Weir and Duncan Henderson, Producers",Master and Commander: The Far Side of the World,FALSE
2003,2004,76,BEST PICTURE,"Robert Lorenz, Judie G. Hoyt and Clint Eastwood, Producers",Mystic River,FALSE
2003,2004,76,BEST PICTURE,"Kathleen Kennedy, Frank Marshall and Gary Ross, Producers",Seabiscuit,FALSE
2003,2004,76,WRITING (Adapted Screenplay),Written by Robert Pulcini & Shari Springer Berman,American Splendor,FALSE
2003,2004,76,WRITING (Adapted Screenplay),Screenplay by Braulio Mantovani,City of God,FALSE
2003,2004,76,WRITING (Adapted Screenplay),"Screenplay by Fran Walsh, Philippa Boyens & Peter Jackson",The Lord of the Rings: The Return of the King,TRUE
2003,2004,76,WRITING (Adapted Screenplay),Screenplay by Brian Helgeland,Mystic River,FALSE
2003,2004,76,WRITING (Adapted Screenplay),Written for the Screen by Gary Ross,Seabiscuit,FALSE
2003,2004,76,WRITING (Original Screenplay),Written by Denys Arcand,The Barbarian Invasions,FALSE
2003,2004,76,WRITING (Original Screenplay),Written by Steven Knight,Dirty Pretty Things,FALSE
2003,2004,76,WRITING (Original Screenplay),"Screenplay by Andrew Stanton, Bob Peterson and David Reynolds; Original Story by Andrew Stanton",Finding Nemo,FALSE
2003,2004,76,WRITING (Original Screenplay),Written by Jim Sheridan & Naomi Sheridan & Kirsten Sheridan,In America,FALSE
2003,2004,76,WRITING (Original Screenplay),Written by Sofia Coppola,Lost in Translation,TRUE
2004,2005,77,ACTOR IN A LEADING ROLE,Don Cheadle,Hotel Rwanda,FALSE
2004,2005,77,ACTOR IN A LEADING ROLE,Johnny Depp,Finding Neverland,FALSE
2004,2005,77,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,The Aviator,FALSE
2004,2005,77,ACTOR IN A LEADING ROLE,Clint Eastwood,Million Dollar Baby,FALSE
2004,2005,77,ACTOR IN A LEADING ROLE,Jamie Foxx,Ray,TRUE
2004,2005,77,ACTOR IN A SUPPORTING ROLE,Alan Alda,The Aviator,FALSE
2004,2005,77,ACTOR IN A SUPPORTING ROLE,Thomas Haden Church,Sideways,FALSE
2004,2005,77,ACTOR IN A SUPPORTING ROLE,Jamie Foxx,Collateral,FALSE
2004,2005,77,ACTOR IN A SUPPORTING ROLE,Morgan Freeman,Million Dollar Baby,TRUE
2004,2005,77,ACTOR IN A SUPPORTING ROLE,Clive Owen,Closer,FALSE
2004,2005,77,ACTRESS IN A LEADING ROLE,Annette Bening,Being Julia,FALSE
2004,2005,77,ACTRESS IN A LEADING ROLE,Catalina Sandino Moreno,Maria Full of Grace,FALSE
2004,2005,77,ACTRESS IN A LEADING ROLE,Imelda Staunton,Vera Drake,FALSE
2004,2005,77,ACTRESS IN A LEADING ROLE,Hilary Swank,Million Dollar Baby,TRUE
2004,2005,77,ACTRESS IN A LEADING ROLE,Kate Winslet,Eternal Sunshine of the Spotless Mind,FALSE
2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,The Aviator,TRUE
2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Laura Linney,Kinsey,FALSE
